state_ut,year,01_District_wise_crimes_committed_IPC_2001_2012_total_ipc_crimes,01_District_wise_crimes_committed_IPC_2013_total_ipc_crimes,17_Crime_by_place_of_occurrence_2001_2012_total_-_dacoity,17_Crime_by_place_of_occurrence_2001_2012_total_-_robbery,17_Crime_by_place_of_occurrence_2001_2012_total_-_burglary,17_Crime_by_place_of_occurrence_2001_2012_total_-_theft
MADHYA PRADESH,2011,5180.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,3649.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,2614.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,5434.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,5547.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,1038.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,3708.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,11015.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,1306.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,4078.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,18569.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,346.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,10293.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,615.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,2028.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,3228.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,2914.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,3874.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,2210.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,3542.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,5160.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,2949.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,2091.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,2277.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,4172.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,4609.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,3829.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,5007.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,8978.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,5445.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,2712.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,3204.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,3123.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,1276.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,4911.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,2536.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,4315.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,2123.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,3240.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,8411.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,1404.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,4651.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2011,217094.0,,118.0,1952.0,10230.0,22414.0
MADHYA PRADESH,2012,1355.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,1794.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,2474.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,2792.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,2026.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,3080.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,3920.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,14320.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,1429.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,1436.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,4521.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,5310.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,3248.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,2441.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,5369.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,5558.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,1268.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,3592.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,10313.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,1318.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,3298.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,21091.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,427.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,10575.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,975.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,2431.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,3383.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,2841.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,4171.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,2275.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,3469.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,5431.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,3371.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,2183.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,2234.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,4207.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,4712.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,3420.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,5498.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,9276.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,5407.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,2728.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,3375.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,3350.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,1347.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,4968.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,2568.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,3894.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,2393.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,3302.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,8286.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,1262.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,4623.0,,107.0,1940.0,10019.0,23182.0
MADHYA PRADESH,2012,220335.0,,107.0,1940.0,10019.0,23182.0
MAHARASHTRA,2001,4391.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,4020.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,2837.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,3655.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,2351.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,2708.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,3644.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,2252.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,3701.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,3123.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,2040.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,1364.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,2006.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,1841.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,4014.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,2529.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,3162.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,3044.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,28968.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,2023.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,9912.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,1056.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,5680.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,5348.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,1079.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,2195.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,4880.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,3063.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,2702.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,2475.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,8936.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,386.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,4380.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,2218.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,1431.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,2999.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,3465.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,821.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,1567.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,3145.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,6616.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,3780.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,3443.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,1826.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,4157.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2001,171233.0,,529.0,2239.0,15073.0,39866.0
MAHARASHTRA,2002,4506.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,3886.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,2665.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,3922.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,2440.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,2703.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,3288.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,2258.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,3665.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,2970.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,2149.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,1403.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,1959.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,1629.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,4302.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,2326.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,2990.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,2832.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,26276.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,1942.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,8722.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,1052.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,5053.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,5799.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,1178.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,2521.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,4783.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,3071.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,2656.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,2366.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,8504.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,409.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,4518.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,2149.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,1222.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,2688.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,3341.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,781.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,1597.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,2835.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,6419.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,4010.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,3493.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,1875.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,4309.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2002,165462.0,,548.0,2136.0,14471.0,37606.0
MAHARASHTRA,2003,4251.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,3900.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,2986.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,3763.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,2286.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,2675.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,3887.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,2313.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,3821.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,3033.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,1754.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,1501.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,1875.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,1735.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,3927.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,2430.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,3358.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,3074.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,25686.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,1841.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,7357.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,1169.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,4644.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,5829.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,1283.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,2542.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,4384.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,2861.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,2507.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,2350.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,8813.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,261.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,4479.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,2179.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,1272.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,2713.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,3164.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,810.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,1682.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,3230.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,6708.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,4008.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,3783.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,1959.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,4223.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2003,164306.0,,514.0,2096.0,13892.0,37098.0
MAHARASHTRA,2004,4738.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,4354.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,2740.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,3660.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,2326.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,2777.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,3936.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,2550.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,3705.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,3539.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,2042.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,1367.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,1898.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,1689.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,4336.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,2603.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,3132.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,3382.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,29453.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,2020.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,8518.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,1249.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,4884.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,5687.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,1247.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,2606.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,4344.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,3688.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,2418.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,2444.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,10754.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,186.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,4830.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,2127.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,1301.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,2588.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,3288.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,791.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,1737.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,2990.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,7286.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,4250.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,3692.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,2233.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,4917.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2004,176302.0,,629.0,2229.0,14659.0,43952.0
MAHARASHTRA,2005,5241.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,4594.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,2573.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,3655.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,2476.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,2715.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,4324.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,2398.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,4240.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,3446.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,2258.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,1266.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,2108.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,1908.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,4563.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,2880.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,3423.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,3379.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,31432.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,1818.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,9605.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,1110.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,4815.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,5420.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,1168.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,2776.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,4513.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,3843.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,3027.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,2383.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,11817.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,208.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,5343.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,2322.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,1458.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,3068.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,3777.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,853.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,1644.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,3363.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,7664.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,4600.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,4018.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,2096.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,5439.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2005,187027.0,,641.0,2411.0,15615.0,46851.0
MAHARASHTRA,2006,6173.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,4222.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,2591.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,3806.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,2766.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,2591.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,4380.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,2583.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,4152.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,3703.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,2516.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,1278.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,2296.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,1790.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,4443.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,3011.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,3781.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,3902.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,31070.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,1897.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,9991.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,1089.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,4514.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,4828.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,1266.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,2951.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,4767.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,3994.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,3227.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,2512.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,11484.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,290.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,5573.0,,663.0,2574.0,15877.0,46473.0
MAHARASHTRA,2006,2589.0,,663.0,2574.0,15877.0,46473.0
